Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
                0.00    0.00   41993/4879485     camlDt__sexp_of_clauseAndNum_302117 [14]
                0.00    0.00  181149/4879485     camlExecuteCode__evalIsHeap_2990 [2]
                0.00    0.00  192943/4879485     camlExecuteCode__entry [7]
[5]     20.0    0.01    0.00  436022+162118  camlExecuteCode__execute_2985 <cycle 1> [5]
                0.00    0.00   23182/23182       camlExecuteCode__executeInstructions_2980 [620]
                0.00    0.00   23182/344613      camlWriteInstrToFile__fun_3314 [601]
                0.00    0.00      16/111         caml_hash_univ_param [660]
                              447520             intern_rec <cycle 1> [599]
                              400000             camlDt__fun_2011616 <cycle 1> [600]
                               71946             camlStdlib__lexing__entry <cycle 1> [606]
                               23182             camlLogs__entry <cycle 1> [602]
                                  16             hash_aux <cycle 1> [648]
                                  16             caml_hash_variant <cycle 1> [661]
                              162118             camlExecuteCode__execute_2985 <cycle 1> [5]
-----------------------------------------------
                                                 <spontaneous>
[6]     20.0    0.01    0.00                 camlNat__power_base_int_2054 [6]
-----------------------------------------------
                                                 <spontaneous>
[7]      2.4    0.00    0.00                 camlExecuteCode__entry [7]
                0.00    0.00  192951/4879485     intern_rec <cycle 1> [599]
                0.00    0.00  192943/4879485     camlLogs__entry <cycle 1> [602]
                0.00    0.00  192943/4879485     camlExecuteCode__execute_2985 <cycle 1> [5]
                0.00    0.00       8/4879485     camlDt__fun_2011616 <cycle 1> [600]
                0.00    0.00  192943/344613      camlWriteInstrToFile__fun_3314 [601]
-----------------------------------------------
                              446472             camlExecuteCode__performArith_2986 [8]
[8]      1.8    0.00    0.00       0+446472  camlExecuteCode__performArith_2986 [8]
                0.00    0.00  208294/208294      camlDt__fun_2011527 [9]
                0.00    0.00   48714/48714       camlDt__fun_2011386 [19]
                0.00    0.00       1/4879485     camlDt__fun_2011616 <cycle 1> [600]
                0.00    0.00       1/4879485     camlLogs__entry <cycle 1> [602]
                0.00    0.00  156987/156987      camlDt__fun_2011506 [605]
                0.00    0.00  139446/139446      camlDt__pp_temp_301996 [609]
                0.00    0.00   32476/32476       camlUtils__reverseTbl_3052 [618]
                0.00    0.00       1/344613      camlWriteInstrToFile__fun_3314 [601]
                              446472             camlExecuteCode__performArith_2986 [8]
-----------------------------------------------
                0.00    0.00  208294/208294      camlExecuteCode__performArith_2986 [8]
[9]      1.6    0.00    0.00  208294         camlDt__fun_2011527 [9]
                0.00    0.00  381526/4879485     intern_rec <cycle 1> [599]
                0.00    0.00   17541/4879485     camlDt__fun_2011616 <cycle 1> [600]
-----------------------------------------------
                                                 <spontaneous>
[10]     1.0    0.00    0.00                 camlFlattenInstrForPrint__entry [10]
                0.00    0.00  241992/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[11]     1.0    0.00    0.00                 camlExecuteCode__setValue_2995 [11]
                0.00    0.00  240145/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[12]     0.6    0.00    0.00                 caml_lex_engine [12]
                0.00    0.00  146751/4879485     caml_hash_mix_double <cycle 1> [604]
-----------------------------------------------
                                                 <spontaneous>
[13]     0.6    0.00    0.00                 writecode8 [13]
                0.00    0.00  146308/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[14]     0.5    0.00    0.00                 camlDt__sexp_of_clauseAndNum_302117 [14]
                0.00    0.00   79158/4879485     intern_rec <cycle 1> [599]
                0.00    0.00   41993/4879485     camlExecuteCode__execute_2985 <cycle 1> [5]
-----------------------------------------------
                                                 <spontaneous>
[15]     0.3    0.00    0.00                 caml_dlopen [15]
                0.00    0.00   78748/4879485     caml_hash_mix_double <cycle 1> [604]
                0.00    0.00   78748/78759       caml_hash_mix_float [610]
-----------------------------------------------
                                                 <spontaneous>
[16]     0.3    0.00    0.00                 camlDt__sexp_of_location_402148 [16]
                0.00    0.00   70144/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[17]     0.3    0.00    0.00                 caml_serialize_float_8 [17]
                0.00    0.00   61021/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[18]     0.2    0.00    0.00                 camlDt__fun_2011493 [18]
                0.00    0.00   54885/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                0.00    0.00   48714/48714       camlExecuteCode__performArith_2986 [8]
[19]     0.2    0.00    0.00   48714         camlDt__fun_2011386 [19]
                0.00    0.00   48714/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[20]     0.2    0.00    0.00                 camlExecuteCode__getinta_2988 [20]
                0.00    0.00   43857/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[21]     0.2    0.00    0.00                 camlExecuteCode__getStructureH_2991 [21]
                0.00    0.00   17094/4879485     camlExecuteCode__execute_2985 <cycle 1> [5]
                0.00    0.00   15444/4879485     camlDt__fun_2011616 <cycle 1> [600]
                0.00    0.00    7722/4879485     intern_rec <cycle 1> [599]
                0.00    0.00    7722/53217       camlWriteInstrToFile__writeInstructions_1042 [613]
-----------------------------------------------
                                                 <spontaneous>
[22]     0.1    0.00    0.00                 camlFlattenInstrForPrint__fun_6445 [22]
                0.00    0.00   32476/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[23]     0.1    0.00    0.00                 camlUtils__entry [23]
                0.00    0.00   32476/4879485     intern_rec <cycle 1> [599]
                0.00    0.00   32476/32476       camlUtils__getStructMapFid_3047 [617]
                0.00    0.00   32476/344613      camlWriteInstrToFile__fun_3314 [601]
-----------------------------------------------
                                                 <spontaneous>
[24]     0.1    0.00    0.00                 camlDt__pp_intnum_302008 [24]
                0.00    0.00   18295/4879485     camlLogs__entry <cycle 1> [602]
                0.00    0.00   18295/344613      camlWriteInstrToFile__fun_3314 [601]
-----------------------------------------------
                                                 <spontaneous>
[25]     0.1    0.00    0.00                 camlFlattenInstrForPrint____0_1194 [25]
                0.00    0.00   16238/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[26]     0.1    0.00    0.00                 camlFlattenInstrForPrint__flattenHv_1323 [26]
                0.00    0.00   16238/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[27]     0.1    0.00    0.00                 camlStdlib__lexing__new_line_1939 [27]
                0.00    0.00   15833/4879485     intern_rec <cycle 1> [599]
                0.00    0.00   15452/30904       camlDt__show_clauseAndNum_302124 [619]
-----------------------------------------------
                                                 <spontaneous>
[28]     0.1    0.00    0.00                 camlExecuteCode__unifyInFromHeap_2994 [28]
                0.00    0.00   15462/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[29]     0.0    0.00    0.00                 camlExecuteCode__getintah_2989 [29]
                0.00    0.00    5684/4879485     intern_rec <cycle 1> [599]
                0.00    0.00    2842/4879485     camlExecuteCode__execute_2985 <cycle 1> [5]
-----------------------------------------------
                                                 <spontaneous>
[30]     0.0    0.00    0.00                 camlParsexp__Parser_automaton__entry [30]
                0.00    0.00    6476/4879485     intern_rec <cycle 1> [599]
                0.00    0.00       1/4879485     _fini <cycle 1> [16355]
                0.00    0.00       1/4879485     hash_aux <cycle 1> [648]
-----------------------------------------------
                                                 <spontaneous>
[31]     0.0    0.00    0.00                 camlExecuteCode__putStructure_2993 [31]
                0.00    0.00    4136/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[32]     0.0    0.00    0.00                 camlBase__Array__entry [32]
                0.00    0.00    2047/4879485     intern_rec <cycle 1> [599]
                0.00    0.00       1/127         camlStdlib__list__fun_102288 [658]
-----------------------------------------------
                                                 <spontaneous>
[33]     0.0    0.00    0.00                 camlShadow_stdlib__entry [33]
                0.00    0.00     414/414         unix_mknod_stub [42]
                0.00    0.00     390/4879485     _fini <cycle 1> [16355]
                0.00    0.00     207/4879485     intern_rec <cycle 1> [599]
                0.00    0.00    1671/1842        caml_sys_random_seed [626]
                0.00    0.00     209/2043        camlStdlib__stream__dump_data_401928 [623]
                0.00    0.00     207/1878        camlStdlib__buffer__sub_1135 [625]
-----------------------------------------------
                                                 <spontaneous>
[34]     0.0    0.00    0.00                 caml_sys_exit [34]
                0.00    0.00     844/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[35]     0.0    0.00    0.00                 camlCore_kernel__entry [35]
                0.00    0.00     575/4879485     intern_rec <cycle 1> [599]
                0.00    0.00       1/1           camlStdlib__weak__resize_1461 [338]
                0.00    0.00       1/4879485     hash_aux <cycle 1> [648]
-----------------------------------------------
                0.00    0.00     802/802         camlCore__Core_filename__split_3738 [37]
[36]     0.0    0.00    0.00     802         camlCore__Core_filename__split_extension_105437 [36]
                0.00    0.00     475/4879485     camlStdlib__set__aux_601508 <cycle 1> [634]
                0.00    0.00       1/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                   1             camlCore__Core_filename__split_3738 [37]
                0.00    0.00       1/401         camlUnifyTypes__unifyTypesOfInferredVars_1319 <cycle 2> [45]
                0.00    0.00       1/401         camlParser___menhir_run1_1145 [325]
                0.00    0.00       1/401         camlParser___menhir_run42_1151 [326]
                0.00    0.00       2/401         camlParser___menhir_run45_1143 [255]
                0.00    0.00       8/401         camlLexer__entry [118]
                0.00    0.00      17/401         camlCore__Core_filename__collapse_leading_3724 [95]
                0.00    0.00      59/401         camlCore__Core_filename__collapse_trailing_2230 [71]
                0.00    0.00      64/401         camlParser__main_1153 [70]
                0.00    0.00     248/401         camlCore__Import__entry [49]
[37]     0.0    0.00    0.00     401+1       camlCore__Core_filename__split_3738 [37]
                0.00    0.00     802/802         camlCore__Core_filename__split_extension_105437 [36]
                                   1             camlCore__Core_filename__split_3738 [37]
-----------------------------------------------
                                                 <spontaneous>
[38]     0.0    0.00    0.00                 camlStdlib__map__fun_603526 [38]
                0.00    0.00     475/4879485     intern_rec <cycle 1> [599]
-----------------------------------------------
                                                 <spontaneous>
[39]     0.0    0.00    0.00                 camlStdlib__set__entry [39]
